school_server_code,tool_name,createdat_start,createdat_end,time_spent,session_id,user_id,domain
2031030-mz30,policesquad,,2018-10-18 13:10:43,0:2:20,wmyql7q1flog3kca9q0dwy16vbee5bmd,31674,m
2031030-mz30,policesquad,,2018-10-18 13:28:23,0:2:53,wmyql7q1flog3kca9q0dwy16vbee5bmd,31674,m
2031030-mz30,policesquad,,2018-10-17 21:50:14,0:1:54,5xb4xlfkq4mr3j336xozpuofz4a0a0q7,31648,m
2031030-mz30,policesquad,,2018-10-17 21:54:19,0:0:56,5xb4xlfkq4mr3j336xozpuofz4a0a0q7,31648,m
2031030-mz30,policesquad,,2018-10-17 21:59:09,0:1:24,5xb4xlfkq4mr3j336xozpuofz4a0a0q7,31648,m
2031030-mz30,policesquad,,2018-10-17 22:09:08,0:1:57,5xb4xlfkq4mr3j336xozpuofz4a0a0q7,31648,m
2031030-mz30,policesquad,,2018-10-17 22:13:29,0:0:51,5xb4xlfkq4mr3j336xozpuofz4a0a0q7,31648,m
2031030-mz30,policesquad,,2018-10-18 13:00:42,0:12:18,pa8las5wg6gs4dzt84rvekboo91xhde2,31714,m
2031030-mz30,policesquad,,2018-10-18 13:01:55,0:1:13,pa8las5wg6gs4dzt84rvekboo91xhde2,31714,m
2031030-mz30,policesquad,,2018-10-18 13:03:20,0:1:25,pa8las5wg6gs4dzt84rvekboo91xhde2,31714,m
2031030-mz30,policesquad,,2018-10-18 13:04:19,0:0:58,pa8las5wg6gs4dzt84rvekboo91xhde2,31714,m
2031030-mz30,policesquad,,2018-10-18 13:07:20,0:0:39,pa8las5wg6gs4dzt84rvekboo91xhde2,31714,m
2031030-mz30,policesquad,,2018-10-18 13:13:36,0:1:28,pa8las5wg6gs4dzt84rvekboo91xhde2,31714,m
2031030-mz30,policesquad,,2018-10-18 13:16:07,0:2:30,pa8las5wg6gs4dzt84rvekboo91xhde2,31714,m
2031030-mz30,policesquad,,2018-10-18 13:21:58,0:2:17,pa8las5wg6gs4dzt84rvekboo91xhde2,31714,m
2031030-mz30,policesquad,,2018-10-18 13:28:21,0:0:34,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:28:53,0:0:32,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:31:00,0:2:7,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
2031030-mz30,policesquad,,2018-10-18 13:31:43,0:0:42,hfijs22vgf4330ygd3xp71dcft08nt1x,31694,m
